node_id,latitude,longitude,degree,junction_type,source
1,24.5673702,92.3659818,4,junction_candidate,Derived from Member 4 road_edges endpoint graph; verify before navigation use
211457,26.3151927,91.8402481,4,junction_candidate,Derived from Member 4 road_edges endpoint graph; verify before navigation use
211463,26.3087299,91.8215489,4,junction_candidate,Derived from Member 4 road_edges endpoint graph; verify before navigation use
211465,26.3167424,91.8545448,4,junction_candidate,Derived from Member 4 road_edges endpoint graph; verify before navigation use
211466,26.3154472,91.8560464,6,junction_candidate,Derived from Member 4 road_edges endpoint graph; verify before navigation use
211467,26.3178553,91.8626855,4,junction_candidate,Derived from Member 4 road_edges endpoint graph; verify before navigation use
211471,26.3057895,91.7876715,6,junction_candidate,Derived from Member 4 road_edges endpoint graph; verify before navigation use
211482,26.1370698,91.9452272,4,junction_candidate,Derived from Member 4 road_edges endpoint graph; verify before navigation use
211506,26.2849021,91.7087287,4,junction_candidate,Derived from Member 4 road_edges endpoint graph; verify before navigation use
211515,26.2711938,91.7007425,4,junction_candidate,Derived from Member 4 road_edges endpoint graph; verify before navigation use
211516,26.271191,91.7042051,4,junction_candidate,Derived from Member 4 road_edges endpoint graph; verify before navigation use
211530,26.2230485,91.6329141,4,junction_candidate,Derived from Member 4 road_edges endpoint graph; verify before navigation use
211531,26.2236773,91.6349722,6,junction_candidate,Derived from Member 4 road_edges endpoint graph; verify before navigation use
211532,26.2264327,91.6315767,4,junction_candidate,Derived from Member 4 road_edges endpoint graph; verify before navigation use
211544,26.220484,91.6152652,4,junction_candidate,Derived from Member 4 road_edges endpoint graph; verify before navigation use
211549,26.2179351,91.6170866,4,junction_candidate,Derived from Member 4 road_edges endpoint graph; verify before navigation use
211552,26.2190535,91.6193465,4,junction_candidate,Derived from Member 4 road_edges endpoint graph; verify before navigation use
211558,25.2709971,91.3428575,4,junction_candidate,Derived from Member 4 road_edges endpoint graph; verify before navigation use
211588,26.3696622,92.0855818,4,junction_candidate,Derived from Member 4 road_edges endpoint graph; verify before navigation use
211602,26.2994233,91.4925631,4,junction_candidate,Derived from Member 4 road_edges endpoint graph; verify before navigation use
211607,26.2933464,91.4814263,4,junction_candidate,Derived from Member 4 road_edges endpoint graph; verify before navigation use
211608,26.291027,91.482675,4,junction_candidate,Derived from Member 4 road_edges endpoint graph; verify before navigation use
211609,26.2907214,91.4828739,4,junction_candidate,Derived from Member 4 road_edges endpoint graph; verify before navigation use
211616,26.298849,91.4791404,4,junction_candidate,Derived from Member 4 road_edges endpoint graph; verify before navigation use
211617,26.2984885,91.4792984,4,junction_candidate,Derived from Member 4 road_edges endpoint graph; verify before navigation use
211629,26.128377,91.902513,4,junction_candidate,Derived from Member 4 road_edges endpoint graph; verify before navigation use
211638,26.4101849,92.1335524,4,junction_candidate,Derived from Member 4 road_edges endpoint graph; verify before navigation use
211649,26.2904069,91.6417413,4,junction_candidate,Derived from Member 4 road_edges endpoint graph; verify before navigation use
211650,26.2892241,91.6547579,4,junction_candidate,Derived from Member 4 road_edges endpoint graph; verify before navigation use
211655,26.2670603,91.6630924,4,junction_candidate,Derived from Member 4 road_edges endpoint graph; verify before navigation use
211656,26.2678802,91.659979,4,junction_candidate,Derived from Member 4 road_edges endpoint graph; verify before navigation use
211657,26.2671392,91.6628059,4,junction_candidate,Derived from Member 4 road_edges endpoint graph; verify before navigation use
211672,26.271049,91.6491756,4,junction_candidate,Derived from Member 4 road_edges endpoint graph; verify before navigation use
211674,26.2718229,91.646078,4,junction_candidate,Derived from Member 4 road_edges endpoint graph; verify before navigation use
211676,26.1285762,91.9012892,4,junction_candidate,Derived from Member 4 road_edges endpoint graph; verify before navigation use
211696,25.5969975,91.9122216,6,junction_candidate,Derived from Member 4 road_edges endpoint graph; verify before navigation use
211697,26.1564812,91.9027796,4,junction_candidate,Derived from Member 4 road_edges endpoint graph; verify before navigation use
211703,26.3659735,92.508029,4,junction_candidate,Derived from Member 4 road_edges endpoint graph; verify before navigation use
211704,26.3658859,92.5080955,4,junction_candidate,Derived from Member 4 road_edges endpoint graph; verify before navigation use
211705,23.7331227,91.1571987,4,junction_candidate,Derived from Member 4 road_edges endpoint graph; verify before navigation use
211706,26.3317353,91.9135837,4,junction_candidate,Derived from Member 4 road_edges endpoint graph; verify before navigation use
211711,26.3377506,91.9116811,4,junction_candidate,Derived from Member 4 road_edges endpoint graph; verify before navigation use
211712,26.3356092,91.9134314,4,junction_candidate,Derived from Member 4 road_edges endpoint graph; verify before navigation use
211713,26.3045004,91.9231115,4,junction_candidate,Derived from Member 4 road_edges endpoint graph; verify before navigation use
211714,26.3049273,91.922967,4,junction_candidate,Derived from Member 4 road_edges endpoint graph; verify before navigation use
211724,26.2549959,91.6924981,4,junction_candidate,Derived from Member 4 road_edges endpoint graph; verify before navigation use
211775,23.6929073,91.1640552,4,junction_candidate,Derived from Member 4 road_edges endpoint graph; verify before navigation use
211798,23.7038446,91.1942227,4,junction_candidate,Derived from Member 4 road_edges endpoint graph; verify before navigation use
211799,23.7038329,91.1940993,4,junction_candidate,Derived from Member 4 road_edges endpoint graph; verify before navigation use
211801,23.6992704,91.1936232,4,junction_candidate,Derived from Member 4 road_edges endpoint graph; verify before navigation use
211823,26.2506615,91.6987628,4,junction_candidate,Derived from Member 4 road_edges endpoint graph; verify before navigation use
211828,26.2521546,91.6987494,5,junction_candidate,Derived from Member 4 road_edges endpoint graph; verify before navigation use
211839,26.2506495,91.6997631,4,junction_candidate,Derived from Member 4 road_edges endpoint graph; verify before navigation use
211844,26.2533855,91.7007472,4,junction_candidate,Derived from Member 4 road_edges endpoint graph; verify before navigation use
211845,26.2534539,91.6986544,5,junction_candidate,Derived from Member 4 road_edges endpoint graph; verify before navigation use
211849,26.2536009,91.6967052,4,junction_candidate,Derived from Member 4 road_edges endpoint graph; verify before navigation use
211853,26.2523754,91.6948256,5,junction_candidate,Derived from Member 4 road_edges endpoint graph; verify before navigation use
211897,24.7118592,92.3905992,6,junction_candidate,Derived from Member 4 road_edges endpoint graph; verify before navigation use
211899,27.1882525,93.2914257,4,junction_candidate,Derived from Member 4 road_edges endpoint graph; verify before navigation use
211900,27.1843968,93.2880814,6,junction_candidate,Derived from Member 4 road_edges endpoint graph; verify before navigation use
211901,27.1853111,93.289804,6,junction_candidate,Derived from Member 4 road_edges endpoint graph; verify before navigation use
211902,27.182403,93.2816254,6,junction_candidate,Derived from Member 4 road_edges endpoint graph; verify before navigation use
211903,27.185272,93.2740613,6,junction_candidate,Derived from Member 4 road_edges endpoint graph; verify before navigation use
211904,27.183768,93.2769131,4,junction_candidate,Derived from Member 4 road_edges endpoint graph; verify before navigation use
211905,27.1595414,93.2206684,4,junction_candidate,Derived from Member 4 road_edges endpoint graph; verify before navigation use
211906,27.1630395,93.2041299,4,junction_candidate,Derived from Member 4 road_edges endpoint graph; verify before navigation use
211907,27.1633355,93.203526,4,junction_candidate,Derived from Member 4 road_edges endpoint graph; verify before navigation use
211908,27.1878778,93.1415722,4,junction_candidate,Derived from Member 4 road_edges endpoint graph; verify before navigation use
211909,27.2024235,93.1465352,6,junction_candidate,Derived from Member 4 road_edges endpoint graph; verify before navigation use
211910,28.7369914,94.9216752,4,junction_candidate,Derived from Member 4 road_edges endpoint graph; verify before navigation use
211911,28.7410132,94.9172961,4,junction_candidate,Derived from Member 4 road_edges endpoint graph; verify before navigation use
211912,23.6560658,91.195272,4,junction_candidate,Derived from Member 4 road_edges endpoint graph; verify before navigation use
211914,23.6561581,91.1952515,4,junction_candidate,Derived from Member 4 road_edges endpoint graph; verify before navigation use
211915,27.2352485,93.4548646,4,junction_candidate,Derived from Member 4 road_edges endpoint graph; verify before navigation use
211916,27.2348352,93.4540015,4,junction_candidate,Derived from Member 4 road_edges endpoint graph; verify before navigation use
211917,23.677227,91.1649729,4,junction_candidate,Derived from Member 4 road_edges endpoint graph; verify before navigation use
211974,23.6514676,91.189266,6,junction_candidate,Derived from Member 4 road_edges endpoint graph; verify before navigation use
211975,23.6537653,91.1892318,6,junction_candidate,Derived from Member 4 road_edges endpoint graph; verify before navigation use
211982,26.2490908,92.0121919,4,junction_candidate,Derived from Member 4 road_edges endpoint graph; verify before navigation use
211984,26.249046,92.0124918,4,junction_candidate,Derived from Member 4 road_edges endpoint graph; verify before navigation use
211986,26.246346,92.0123745,4,junction_candidate,Derived from Member 4 road_edges endpoint graph; verify before navigation use
211990,26.2438768,92.0118199,4,junction_candidate,Derived from Member 4 road_edges endpoint graph; verify before navigation use
212001,26.2297272,91.9743024,4,junction_candidate,Derived from Member 4 road_edges endpoint graph; verify before navigation use
212006,23.5687579,91.7499955,4,junction_candidate,Derived from Member 4 road_edges endpoint graph; verify before navigation use
212013,23.6513804,91.1626759,4,junction_candidate,Derived from Member 4 road_edges endpoint graph; verify before navigation use
212014,23.6511421,91.1626813,4,junction_candidate,Derived from Member 4 road_edges endpoint graph; verify before navigation use
